nct_id,old_modality,matched_signal,file
NCT04790903,monoclonal_antibody,polatuzumab vedotin,master_DB_2023_Q4.json
NCT04538742,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2023_Q4.json
NCT03517137,small_molecule,brentuximab vedotin,master_DB_2023_Q4.json
NCT04064359,antibody_protein,antibody-drug conjugate,master_DB_2023_Q4.json
NCT05716009,monoclonal_antibody,ozogamicin,master_DB_2023_Q4.json
NCT03523585,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2023_Q4.json
NCT02314481,monoclonal_antibody,trastuzumab emtansine,master_DB_2023_Q4.json
NCT05917158,small_molecule,disitamab vedotin,master_DB_2023_Q4.json
NCT05991388,monoclonal_antibody,loncastuximab tesirine,master_DB_2023_Q4.json
NCT04332822,monoclonal_antibody,vedotin,master_DB_2023_Q4.json
NCT04647916,monoclonal_antibody,sacituzumab govitecan,master_DB_2023_Q4.json
NCT04468061,monoclonal_antibody,sacituzumab govitecan,master_DB_2023_Q4.json
NCT05313906,monoclonal_antibody,disitamab vedotin,master_DB_2023_Q4.json
NCT05633615,monoclonal_antibody,polatuzumab vedotin,master_DB_2023_Q4.json
NCT05912205,monoclonal_antibody,disitamab vedotin,master_DB_2023_Q4.json
NCT05039073,monoclonal_antibody,brentuximab vedotin,master_DB_2023_Q4.json
NCT05316246,monoclonal_antibody,brentuximab vedotin,master_DB_2023_Q4.json
NCT04610528,monoclonal_antibody,antibody-drug conjugate,master_DB_2023_Q4.json
NCT04527991,monoclonal_antibody,sacituzumab govitecan,master_DB_2023_Q4.json
NCT04434040,monoclonal_antibody,sacituzumab govitecan,master_DB_2023_Q4.json
NCT04266249,monoclonal_antibody,trastuzumab emtansine,master_DB_2023_Q4.json
NCT05979740,monoclonal_antibody,disitamab vedotin,master_DB_2023_Q4.json
NCT03113500,monoclonal_antibody,brentuximab vedotin,master_DB_2023_Q4.json
NCT02616965,monoclonal_antibody,brentuximab vedotin,master_DB_2023_Q4.json
NCT03007030,monoclonal_antibody,adcetris,master_DB_2023_Q4.json
NCT05524545,monoclonal_antibody,enfortumab vedotin,master_DB_2023_Q4.json
NCT03013933,monoclonal_antibody,brentuximab vedotin,master_DB_2023_Q4.json
NCT04381832,small_molecule,sacituzumab govitecan,master_DB_2023_Q4.json
NCT03587740,monoclonal_antibody,ado-trastuzumab,master_DB_2023_Q4.json
NCT05169658,monoclonal_antibody,polatuzumab vedotin,master_DB_2023_Q4.json
NCT03249870,monoclonal_antibody,ozogamicin,master_DB_2023_Q4.json
NCT03529110,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2023_Q4.json
NCT04207190,small_molecule,ozogamicin,master_DB_2023_Q4.json
NCT05113459,monoclonal_antibody,disitamab vedotin,master_DB_2023_Q4.json
NCT05134519,monoclonal_antibody,mmae,master_DB_2023_Q4.json
NCT01920932,small_molecule,adcetris,master_DB_2023_Q4.json
NCT05016973,monoclonal_antibody,adc (weak),master_DB_2023_Q4.json
NCT03525678,monoclonal_antibody,antibody drug conjugate,master_DB_2023_Q4.json
NCT05279300,monoclonal_antibody,antibody drug conjugate,master_DB_2023_Q4.json
NCT05119907,monoclonal_antibody,sacituzumab govitecan,master_DB_2023_Q4.json
NCT04585958,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2023_Q4.json
NCT05540483,small_molecule,disitamab vedotin,master_DB_2023_Q4.json
NCT03032107,monoclonal_antibody,t-dm1,master_DB_2023_Q4.json
NCT05865990,monoclonal_antibody,her3-dxd,master_DB_2023_Q4.json
NCT06052423,small_molecule,antibody-drug conjugate,master_DB_2023_Q4.json
NCT04754191,monoclonal_antibody,enfortumab vedotin,master_DB_2023_Q4.json
NCT05097599,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2023_Q4.json
NCT04168502,monoclonal_antibody,ozogamicin,master_DB_2023_Q4.json
NCT05704829,monoclonal_antibody,deruxtecan,master_DB_2023_Q4.json
NCT04983121,antibody_protein,antibody-drug conjugate,master_DB_2023_Q4.json
NCT06115902,small_molecule,antibody-drug conjugate,master_DB_2023_Q4.json
NCT05980481,monoclonal_antibody,adc (weak),master_DB_2023_Q4.json
NCT06105008,monoclonal_antibody,disitamab vedotin,master_DB_2023_Q4.json
NCT05710666,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2023_Q4.json
NCT05672251,monoclonal_antibody,loncastuximab tesirine,master_DB_2023_Q4.json
NCT05965479,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2023_Q4.json
NCT04982224,monoclonal_antibody,antibody-drug conjugate,master_DB_2023_Q4.json
NCT03424603,monoclonal_antibody,antibody drug conjugate,master_DB_2023_Q4.json
NCT05600686,monoclonal_antibody,loncastuximab tesirine,master_DB_2023_Q4.json
NCT04609566,monoclonal_antibody,brentuximab vedotin,master_DB_2023_Q4.json
NCT05562830,monoclonal_antibody,vedotin,master_DB_2023_Q4.json
NCT02191930,monoclonal_antibody,brentuximab vedotin,master_DB_2023_Q4.json
NCT04989816,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2023_Q4.json
NCT04665765,monoclonal_antibody,polatuzumab vedotin,master_DB_2023_Q4.json
NCT03742102,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2023_Q4.json
NCT06133517,monoclonal_antibody,sacituzumab govitecan,master_DB_2023_Q4.json
NCT05868265,monoclonal_antibody,enfortumab vedotin,master_DB_2023_Q4.json
NCT04822337,small_molecule,antibody drug conjugate,master_DB_2023_Q4.json
NCT04561206,monoclonal_antibody,brentuximab vedotin,master_DB_2023_Q4.json
NCT05652868,monoclonal_antibody,antibody-drug conjugate,master_DB_2023_Q4.json
NCT04644237,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2023_Q4.json
NCT03264131,monoclonal_antibody,brentuximab vedotin,master_DB_2023_Q4.json
NCT03233347,monoclonal_antibody,brentuximab vedotin,master_DB_2023_Q4.json
NCT06071871,monoclonal_antibody,polatuzumab vedotin,master_DB_2023_Q4.json
NCT01042379,monoclonal_antibody,t-dm1,master_DB_2023_Q4.json
NCT03248492,monoclonal_antibody,antibody drug conjugate,master_DB_2023_Q4.json
NCT04784715,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2023_Q4.json
NCT03878524,monoclonal_antibody,trastuzumab emtansine,master_DB_2023_Q4.json
NCT03944772,monoclonal_antibody,datopotamab deruxtecan,master_DB_2023_Q4.json
NCT05558124,oligonucleotide,ozogamicin,master_DB_2023_Q4.json
NCT05104866,oligonucleotide,dato-dxd,master_DB_2023_Q4.json
NCT02588651,monoclonal_antibody,brentuximab vedotin,master_DB_2023_Q4.json
NCT02227199,monoclonal_antibody,brentuximab vedotin,master_DB_2023_Q4.json
NCT03737955,monoclonal_antibody,ozogamicin,master_DB_2023_Q4.json
NCT03467373,monoclonal_antibody,polatuzumab vedotin,master_DB_2023_Q4.json
NCT02448420,monoclonal_antibody,antibody-drug conjugate,master_DB_2023_Q4.json
NCT01979536,monoclonal_antibody,brentuximab vedotin,master_DB_2023_Q4.json
NCT05954143,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2023_Q4.json
NCT05464030,monoclonal_antibody,antibody drug conjugate,master_DB_2023_Q4.json
NCT05271604,monoclonal_antibody,vedotin,master_DB_2023_Q4.json
NCT05675410,monoclonal_antibody,brentuximab vedotin,master_DB_2023_Q4.json
NCT05382299,small_molecule,sacituzumab govitecan,master_DB_2023_Q4.json
NCT05633654,monoclonal_antibody,sacituzumab govitecan,master_DB_2023_Q4.json
NCT05144841,monoclonal_antibody,vedotin,master_DB_2023_Q4.json
NCT05139017,monoclonal_antibody,vedotin,master_DB_2023_Q4.json
NCT04931342,monoclonal_antibody,trastuzumab emtansine,master_DB_2023_Q4.json
NCT03924895,monoclonal_antibody,enfortumab vedotin,master_DB_2023_Q4.json
NCT05382286,monoclonal_antibody,sacituzumab govitecan,master_DB_2023_Q4.json
NCT05283720,monoclonal_antibody,polatuzumab vedotin,master_DB_2023_Q4.json
NCT03677154,monoclonal_antibody,polatuzumab vedotin,master_DB_2023_Q4.json
NCT03533283,monoclonal_antibody,polatuzumab vedotin,master_DB_2023_Q4.json
NCT03424005,monoclonal_antibody,sacituzumab govitecan,master_DB_2023_Q4.json
NCT03755804,biologic,brentuximab vedotin,master_DB_2023_Q4.json
NCT05245071,small_molecule,tusamitamab ravtansine,master_DB_2023_Q4.json
NCT03504488,small_molecule,antibody drug conjugate,master_DB_2023_Q4.json
NCT04681131,small_molecule,antibody drug conjugate,master_DB_2023_Q4.json
NCT04704934,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2023_Q4.json
NCT04686305,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2023_Q4.json
NCT05061550,monoclonal_antibody,dato-dxd,master_DB_2023_Q4.json
NCT02927769,monoclonal_antibody,brentuximab vedotin,master_DB_2023_Q4.json
NCT05581589,small_molecule,sacituzumab govitecan,master_DB_2023_Q4.json
NCT05048797,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2023_Q4.json
NCT04379596,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2023_Q4.json
NCT02758717,monoclonal_antibody,brentuximab vedotin,master_DB_2023_Q4.json
NCT03187210,monoclonal_antibody,brentuximab vedotin,master_DB_2023_Q4.json
NCT04487756,monoclonal_antibody,adc (weak),master_DB_2023_Q4.json
NCT03786081,monoclonal_antibody,tisotumab vedotin,master_DB_2023_Q4.json
NCT06048718,monoclonal_antibody,deruxtecan,master_DB_2023_Q4.json
NCT04014075,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2023_Q4.json
NCT03575819,small_molecule,antibody-drug conjugate,master_DB_2023_Q4.json
NCT05940961,monoclonal_antibody,ozogamicin,master_DB_2023_Q4.json
NCT05569811,monoclonal_antibody,patritumab deruxtecan,master_DB_2023_Q4.json
NCT05800366,monoclonal_antibody,antibody drug conjugate,master_DB_2023_Q4.json
NCT05845450,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2023_Q4.json
NCT05408845,monoclonal_antibody,ado-trastuzumab,master_DB_2023_Q4.json
NCT04744831,small_molecule,trastuzumab deruxtecan,master_DB_2023_Q4.json
NCT04509596,monoclonal_antibody,t-dm1,master_DB_2023_Q4.json
NCT04384484,monoclonal_antibody,loncastuximab tesirine,master_DB_2023_Q4.json
NCT04274426,monoclonal_antibody,mirvetuximab soravtansine,master_DB_2023_Q4.json
NCT03959085,monoclonal_antibody,ozogamicin,master_DB_2023_Q4.json
NCT03712202,monoclonal_antibody,brentuximab vedotin,master_DB_2023_Q4.json
NCT04145622,monoclonal_antibody,deruxtecan,master_DB_2023_Q4.json
NCT06078982,small_molecule,disitamab vedotin,master_DB_2023_Q4.json
NCT05703555,small_molecule,tusamitamab ravtansine,master_DB_2023_Q4.json
NCT05584709,small_molecule,antibody drug conjugate,master_DB_2023_Q4.json
NCT05870748,monoclonal_antibody,antibody-drug conjugate,master_DB_2023_Q4.json
NCT05837806,monoclonal_antibody,vedotin,master_DB_2023_Q4.json
NCT05687266,monoclonal_antibody,datopotamab deruxtecan,master_DB_2023_Q4.json
NCT04833114,monoclonal_antibody,polatuzumab vedotin,master_DB_2023_Q4.json
NCT04887870,monoclonal_antibody,enfortumab vedotin,master_DB_2023_Q4.json
NCT05493683,monoclonal_antibody,disitamab vedotin,master_DB_2023_Q4.json
NCT05595447,monoclonal_antibody,brentuximab vedotin,master_DB_2023_Q4.json
NCT02098512,monoclonal_antibody,brentuximab vedotin,master_DB_2023_Q4.json
NCT04559230,monoclonal_antibody,sacituzumab govitecan,master_DB_2023_Q4.json
NCT04479267,monoclonal_antibody,polatuzumab vedotin,master_DB_2023_Q4.json
NCT06055465,monoclonal_antibody,sacituzumab govitecan,master_DB_2023_Q4.json
NCT04042701,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2023_Q4.json
NCT03425279,monoclonal_antibody,vedotin,master_DB_2023_Q4.json
NCT06176261,monoclonal_antibody,deruxtecan,master_DB_2023_Q4.json
NCT03126630,monoclonal_antibody,ravtansine,master_DB_2023_Q4.json
NCT05615636,monoclonal_antibody,polatuzumab vedotin,master_DB_2023_Q4.json
NCT05464719,monoclonal_antibody,loncastuximab tesirine,master_DB_2023_Q4.json
NCT05249959,monoclonal_antibody,loncastuximab tesirine,master_DB_2023_Q4.json
NCT05748171,monoclonal_antibody,ozogamicin,master_DB_2023_Q4.json
NCT04622319,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2023_Q4.json
NCT05867563,small_molecule,antibody-drug conjugate,master_DB_2023_Q4.json
NCT03474107,small_molecule,enfortumab vedotin,master_DB_2023_Q4.json
NCT03274492,monoclonal_antibody,polatuzumab vedotin,master_DB_2023_Q4.json
NCT04482309,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2023_Q4.json
NCT05980416,monoclonal_antibody,antibody drug conjugate,master_DB_2023_Q4.json
NCT05940064,monoclonal_antibody,polatuzumab vedotin,master_DB_2023_Q4.json
NCT05940051,monoclonal_antibody,polatuzumab vedotin,master_DB_2023_Q4.json
NCT04644068,small_molecule,dxd,master_DB_2023_Q4.json
NCT04632992,monoclonal_antibody,trastuzumab emtansine,master_DB_2023_Q4.json
NCT05923190,monoclonal_antibody,enfortumab vedotin,master_DB_2023_Q4.json
NCT05410418,monoclonal_antibody,polatuzumab vedotin,master_DB_2023_Q4.json
NCT05333809,monoclonal_antibody,disitamab vedotin,master_DB_2023_Q4.json
NCT05395533,monoclonal_antibody,mmae,master_DB_2023_Q4.json
NCT05323955,monoclonal_antibody,t-dm1,master_DB_2023_Q4.json
NCT02724163,monoclonal_antibody,ozogamicin,master_DB_2023_Q4.json
NCT05460273,monoclonal_antibody,dato-dxd,master_DB_2023_Q4.json
NCT05303792,monoclonal_antibody,ozogamicin,master_DB_2023_Q4.json
NCT03401385,monoclonal_antibody,datopotamab deruxtecan,master_DB_2023_Q4.json
NCT05323045,monoclonal_antibody,antibody-drug conjugate,master_DB_2023_Q4.json
NCT06112379,monoclonal_antibody,datopotamab deruxtecan,master_DB_2023_Q4.json
NCT04300556,monoclonal_antibody,antibody-drug conjugate,master_DB_2023_Q4.json
NCT05417594,monoclonal_antibody,datopotamab deruxtecan,master_DB_2023_Q4.json
NCT05280470,monoclonal_antibody,antibody drug conjugate,master_DB_2023_Q4.json
NCT05239624,monoclonal_antibody,enfortumab vedotin,master_DB_2023_Q4.json
NCT05149768,monoclonal_antibody,brentuximab vedotin,master_DB_2023_Q4.json
NCT04960709,monoclonal_antibody,enfortumab vedotin,master_DB_2023_Q4.json
NCT04556773,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2023_Q4.json
NCT04070768,monoclonal_antibody,ozogamicin,master_DB_2023_Q4.json
NCT03441061,monoclonal_antibody,ozogamicin,master_DB_2023_Q4.json
NCT03971409,monoclonal_antibody,sacituzumab govitecan,master_DB_2023_Q4.json
NCT03907488,monoclonal_antibody,brentuximab vedotin,master_DB_2023_Q4.json
NCT03587844,monoclonal_antibody,brentuximab vedotin,master_DB_2023_Q4.json
NCT05226117,monoclonal_antibody,sacituzumab govitecan,master_DB_2023_Q4.json
NCT01352520,monoclonal_antibody,brentuximab vedotin,master_DB_2023_Q4.json
NCT03356054,monoclonal_antibody,brentuximab vedotin,master_DB_2023_Q4.json
NCT05804864,monoclonal_antibody,adc (weak),master_DB_2023_Q4.json
NCT01712490,monoclonal_antibody,brentuximab vedotin,master_DB_2023_Q4.json
NCT06178601,small_molecule,adc (weak),master_DB_2023_Q4.json
NCT06178588,monoclonal_antibody,sacituzumab govitecan,master_DB_2023_Q4.json
NCT04893109,monoclonal_antibody,trastuzumab emtansine,master_DB_2023_Q4.json
NCT05798156,monoclonal_antibody,antibody-drug conjugate,master_DB_2023_Q4.json
NCT04457596,small_molecule,t-dm1,master_DB_2023_Q4.json
NCT05101096,monoclonal_antibody,sacituzumab govitecan,master_DB_2023_Q4.json
NCT03646123,monoclonal_antibody,brentuximab vedotin,master_DB_2023_Q4.json
NCT02166463,monoclonal_antibody,brentuximab vedotin,master_DB_2023_Q4.json
NCT04612751,monoclonal_antibody,datopotamab deruxtecan,master_DB_2023_Q4.json
NCT03460522,monoclonal_antibody,ozogamicin,master_DB_2023_Q4.json
NCT06185400,small_molecule,disitamab vedotin,master_DB_2023_Q4.json
NCT06161532,monoclonal_antibody,sacituzumab govitecan,master_DB_2023_Q4.json
NCT06041516,monoclonal_antibody,antibody drug conjugate,master_DB_2023_Q4.json
NCT06041503,monoclonal_antibody,enfortumab vedotin,master_DB_2023_Q4.json
NCT06155396,monoclonal_antibody,disitamab vedotin,master_DB_2023_Q4.json
NCT05845814,monoclonal_antibody,enfortumab vedotin,master_DB_2023_Q4.json
NCT06043674,monoclonal_antibody,polatuzumab vedotin,master_DB_2023_Q4.json
NCT06005740,small_molecule,antibody drug conjugate,master_DB_2023_Q4.json
NCT05971251,monoclonal_antibody,loncastuximab tesirine,master_DB_2023_Q4.json
NCT04884035,monoclonal_antibody,polatuzumab vedotin,master_DB_2023_Q4.json
NCT03547973,monoclonal_antibody,sacituzumab govitecan,master_DB_2023_Q4.json
NCT04301375,monoclonal_antibody,tdm1,master_DB_2023_Q4.json
NCT04594798,monoclonal_antibody,polatuzumab vedotin,master_DB_2023_Q4.json
NCT03748186,monoclonal_antibody,antibody-drug conjugate,master_DB_2023_Q4.json
NCT05480384,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2023_Q4.json
NCT05388149,small_molecule,kadcyla,master_DB_2023_Q4.json
NCT04394624,monoclonal_antibody,tusamitamab ravtansine,master_DB_2023_Q4.json
NCT04230109,monoclonal_antibody,sacituzumab govitecan,master_DB_2023_Q4.json
NCT03725761,monoclonal_antibody,sacituzumab govitecan,master_DB_2023_Q4.json
NCT05156866,small_molecule,antibody drug conjugate,master_DB_2023_Q4.json
NCT05611853,monoclonal_antibody,antibody drug conjugate,master_DB_2023_Q4.json
NCT04050280,oligonucleotide,ozogamicin,master_DB_2023_Q4.json
NCT05735496,small_molecule,antibody-drug conjugate,master_DB_2023_Q4.json
NCT01853748,monoclonal_antibody,trastuzumab emtansine,master_DB_2023_Q4.json
NCT06115642,small_molecule,adc (weak),master_DB_2023_Q4.json
NCT05838521,monoclonal_antibody,sacituzumab govitecan,master_DB_2023_Q4.json
NCT06167317,monoclonal_antibody,sacituzumab govitecan,master_DB_2023_Q4.json
NCT05948826,small_molecule,antibody drug conjugate,master_DB_2023_Q4.json
NCT05930951,monoclonal_antibody,adc (weak),master_DB_2023_Q4.json
NCT05180097,monoclonal_antibody,brentuximab vedotin,master_DB_2023_Q4.json
NCT05103683,small_molecule,antibody drug conjugate,master_DB_2023_Q4.json
NCT04963153,small_molecule,enfortumab vedotin,master_DB_2023_Q4.json
NCT05911295,monoclonal_antibody,disitamab vedotin,master_DB_2023_Q4.json
NCT03485209,monoclonal_antibody,tisotumab vedotin,master_DB_2023_Q4.json
NCT03833180,monoclonal_antibody,vedotin,master_DB_2023_Q4.json
NCT05520723,monoclonal_antibody,sacituzumab govitecan,master_DB_2023_Q4.json
NCT04662580,small_molecule,adc (weak),master_DB_2023_Q4.json
NCT05868395,monoclonal_antibody,polatuzumab vedotin,master_DB_2023_Q4.json
NCT04039230,monoclonal_antibody,antibody-drug conjugate,master_DB_2023_Q4.json
NCT04293562,monoclonal_antibody,ozogamicin,master_DB_2023_Q4.json
NCT05928897,monoclonal_antibody,disitamab vedotin,master_DB_2023_Q4.json
NCT05915351,monoclonal_antibody,enfortumab vedotin,master_DB_2023_Q4.json
NCT02996825,small_molecule,soravtansine,master_DB_2023_Q4.json
NCT02675829,monoclonal_antibody,ado-trastuzumab,master_DB_2023_Q4.json
NCT05332561,monoclonal_antibody,sacituzumab govitecan,master_DB_2023_Q4.json
NCT04733118,monoclonal_antibody,t-dm1,master_DB_2023_Q4.json
NCT00658814,small_molecule,ozogamicin,master_DB_2023_Q4.json
NCT05527184,monoclonal_antibody,antibody-drug conjugate,master_DB_2023_Q4.json
NCT05014139,monoclonal_antibody,enfortumab vedotin,master_DB_2023_Q4.json
NCT03962465,monoclonal_antibody,ozogamicin,master_DB_2023_Q4.json
NCT03057795,monoclonal_antibody,brentuximab vedotin,master_DB_2023_Q4.json
NCT01745965,monoclonal_antibody,trastuzumab emtansine,master_DB_2023_Q4.json
NCT03316638,monoclonal_antibody,antibody-drug conjugate,master_DB_2023_Q4.json
NCT05429684,monoclonal_antibody,t-dm1,master_DB_2023_Q4.json
NCT04680442,monoclonal_antibody,trastuzumab emtansine,master_DB_2023_Q4.json
NCT06100874,monoclonal_antibody,sacituzumab govitecan,master_DB_2023_Q4.json
NCT05656235,monoclonal_antibody,enfortumab vedotin,master_DB_2023_Q4.json
NCT05453396,monoclonal_antibody,loncastuximab tesirine,master_DB_2023_Q4.json
NCT05415215,monoclonal_antibody,trastuzumab emtansine,master_DB_2023_Q4.json
